path,attr_0,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,attr_28,target
0.46200475,m,b,a,b,b,m,m,a,b,a,m,b,m,m,m,m,b,m,b,b,m,a,b,b,a,m,b,b,m,0
0.7263046,b,b,a,a,m,b,a,m,b,a,a,m,a,a,m,m,m,b,b,a,b,m,a,a,a,m,m,m,m,0
0.8092351,b,b,b,a,b,b,b,a,b,m,m,m,m,a,a,m,b,m,b,m,b,m,b,a,m,m,a,b,m,1
1.1394308,m,m,m,a,m,b,b,m,m,m,a,b,m,m,a,m,m,m,m,a,a,b,a,b,m,m,m,a,m,1
1.2719152,m,m,m,a,m,b,b,b,b,m,a,b,m,b,m,b,b,m,m,b,a,b,b,a,a,m,m,a,m,1
0.87499464,m,b,b,a,b,m,b,m,b,m,a,b,m,b,m,m,b,m,b,a,a,b,a,a,m,m,m,a,m,1
0.9785461,m,m,m,b,m,b,b,b,b,a,a,b,m,b,m,m,m,b,m,a,a,m,a,b,m,m,m,m,m,1
1.1061108,m,m,b,a,b,b,b,b,b,a,m,b,m,m,m,m,b,b,m,a,m,m,b,b,m,m,a,b,a,1
0.8430852,m,a,b,a,m,b,b,b,a,m,a,b,b,m,m,b,b,m,m,a,m,b,a,b,m,a,a,m,m,1
1.0993295,m,a,b,a,a,b,b,b,b,m,a,b,m,m,a,b,b,m,m,m,m,m,a,m,a,m,b,a,m,1
0.45231095,m,a,m,m,b,m,b,a,b,a,a,a,m,m,m,m,b,b,b,a,m,m,b,b,b,m,m,b,m,1
0.05199435,m,m,m,b,b,b,b,a,b,m,b,m,a,a,m,b,b,b,b,a,b,b,b,b,m,m,m,b,m,1
1.1654568,m,m,m,a,m,b,b,m,b,m,a,m,m,m,a,m,b,m,m,a,b,b,a,a,m,m,m,a,m,1
1.2160598,m,m,b,a,b,b,b,m,b,a,a,a,m,m,m,m,b,b,a,a,a,b,b,b,m,m,a,b,m,1
0.33839393,m,m,m,b,b,b,b,a,b,a,m,b,m,a,m,m,b,m,b,a,b,m,b,b,m,m,m,b,m,1
1.2019588,m,a,b,a,m,b,b,b,b,m,a,m,m,m,m,b,b,b,m,a,a,m,a,a,m,a,a,a,a,1
1.1342556,m,b,m,a,m,b,b,a,a,m,a,m,m,m,a,b,m,b,b,a,a,b,a,a,m,m,m,a,m,1
0.12147631,m,b,m,b,b,b,b,a,b,m,b,a,m,a,m,m,b,b,b,a,b,b,b,b,m,m,a,b,m,1
0.887462,m,m,b,a,m,b,b,a,b,m,m,m,m,a,m,b,b,m,m,a,m,m,a,a,m,m,m,b,m,1
0.89266795,m,a,b,a,m,b,b,b,b,m,a,b,m,m,m,m,b,b,m,a,a,m,b,b,m,m,a,a,m,1
0.965162,m,a,m,a,m,b,m,b,b,m,a,m,m,a,a,m,b,m,m,a,a,m,a,a,m,m,m,a,a,1
1.1905755,m,a,m,a,a,b,m,b,b,m,a,b,m,b,m,m,b,b,m,a,a,m,a,b,a,m,a,a,m,1
1.0934167,m,a,b,m,m,b,b,a,b,m,a,a,m,m,m,m,b,b,m,a,m,m,b,a,m,m,a,a,m,1
0.28613093,m,a,b,b,b,b,b,b,b,m,m,b,a,m,b,m,m,m,b,a,b,m,b,b,a,a,m,b,b,1
1.0513903,m,a,m,a,b,m,m,m,b,a,a,b,m,b,m,a,b,m,m,m,a,b,b,a,m,m,a,b,m,1
0.8283678,m,m,b,m,m,b,b,b,m,m,m,b,m,m,m,b,m,m,m,a,m,b,a,a,m,a,a,a,m,1
0.9827746,m,m,b,a,b,b,b,b,b,a,a,b,m,b,m,m,b,b,m,m,a,m,b,a,m,m,a,b,m,1
1.1727601,m,m,m,a,m,b,a,m,m,m,a,b,m,b,a,b,b,a,m,b,a,b,a,b,m,m,m,b,m,1
1.0445305,m,m,m,b,m,b,b,b,b,a,m,b,m,m,m,m,b,b,m,a,a,m,a,b,m,m,a,m,m,1
0.67710215,m,a,m,b,b,b,b,a,b,m,m,m,m,m,m,m,b,b,b,a,b,a,b,b,a,m,a,b,m,1
1.0627158,m,m,m,a,m,b,b,m,a,m,a,b,a,m,a,b,b,b,m,a,b,b,a,b,m,m,m,a,b,1
1.3831725,m,a,b,a,m,b,b,b,b,m,a,a,m,a,m,m,b,b,m,a,a,b,b,a,m,m,a,m,m,1
0.9802169,m,m,b,a,m,b,b,a,b,m,a,a,m,m,a,b,m,b,m,a,b,b,m,a,m,m,a,a,m,1
0.9970518,m,m,b,a,b,b,b,m,b,m,a,b,m,a,m,m,m,b,m,a,a,b,b,a,m,a,m,m,m,1
1.1264755,m,m,b,a,m,b,m,m,a,m,a,a,a,a,m,m,m,b,m,a,a,m,b,b,m,m,a,b,m,1
1.000376,m,a,b,a,m,b,b,b,b,m,a,b,m,m,m,b,m,b,m,a,m,m,a,a,m,a,a,b,m,1
0.11212053,m,b,m,b,b,b,b,a,b,m,b,b,a,a,m,m,b,b,b,a,b,b,b,a,m,m,m,b,m,1
1.0674646,a,a,m,a,m,b,b,b,b,m,a,b,a,a,b,b,m,b,m,a,b,b,a,b,m,a,m,m,b,1
1.0824804,a,m,m,a,m,b,b,b,b,m,a,b,m,b,m,m,b,b,m,m,m,b,b,b,a,m,a,b,m,1
0.2705844,b,a,b,b,b,m,b,m,b,a,m,a,m,a,m,a,b,b,b,a,a,m,b,b,b,b,m,b,b,1
1.1359507,a,a,b,a,b,b,b,a,b,m,a,a,b,m,m,m,b,b,m,a,a,b,b,b,m,m,m,b,m,1
0.12327548,m,m,b,b,b,b,b,b,b,m,b,b,m,a,m,b,m,m,b,a,b,b,b,b,m,a,a,b,m,1
1.4380947,m,a,b,a,m,b,b,b,b,m,a,a,m,a,m,m,b,b,m,a,a,m,b,b,m,m,m,a,m,1
0.8670664,m,m,b,b,m,b,b,m,b,a,m,a,m,a,m,m,b,b,m,a,a,a,a,b,m,m,a,b,m,1
0.9218488,a,a,m,m,b,b,b,m,m,m,m,b,a,m,m,m,b,m,m,a,m,b,b,a,m,m,b,b,m,1
1.1166402,m,b,m,a,b,b,m,m,b,a,a,b,b,m,a,m,b,b,b,m,a,m,a,b,m,m,a,b,m,1
0.94125795,m,a,b,a,m,b,b,b,m,m,a,m,m,m,m,b,m,m,m,a,a,b,a,a,m,m,m,m,m,1
0.41294658,m,a,m,b,b,b,b,a,b,a,a,a,b,m,m,m,b,b,b,a,m,m,b,b,b,b,m,b,m,1
1.6044408,m,a,b,a,b,b,b,m,b,a,a,a,m,a,m,m,b,b,m,a,a,m,b,a,m,m,a,a,m,1
0.079634756,m,b,a,a,m,m,b,b,m,m,a,m,a,a,a,m,b,m,b,a,b,b,a,b,m,b,m,b,b,1
1.0284756,m,m,m,a,a,b,b,b,a,m,a,b,a,m,m,b,m,m,m,a,m,b,a,a,a,m,b,a,m,1
0.83954066,m,m,m,a,m,b,b,b,m,m,a,b,m,m,m,b,b,b,m,a,m,b,a,b,m,m,m,a,a,1
0.5680287,m,a,b,b,b,b,b,b,b,m,m,m,a,a,m,b,b,b,a,a,b,m,b,a,m,m,m,b,a,1
0.63153934,m,m,b,m,b,b,b,m,b,m,m,b,m,m,b,m,b,m,m,m,m,b,a,b,m,m,b,b,m,1
0.25828958,m,a,b,b,b,m,b,m,b,a,m,a,m,m,m,m,b,b,b,a,a,m,a,b,b,b,m,b,b,1
1.2134933,m,b,m,a,b,b,a,m,b,a,a,b,m,b,a,m,b,b,m,m,a,m,a,b,m,m,a,m,m,1
1.0743152,b,m,b,a,m,b,b,m,b,m,m,a,m,m,a,b,b,b,m,a,b,b,a,a,m,m,a,a,m,1
0.8476051,a,a,m,m,b,b,b,m,b,m,a,b,a,m,b,m,m,m,m,m,m,b,b,a,m,a,b,m,m,1
1.0371567,m,a,b,a,m,b,b,m,b,m,a,b,m,a,m,b,m,b,m,a,a,m,m,a,m,m,m,m,m,1
1.2048646,m,a,b,m,b,b,b,m,b,m,m,a,m,m,m,b,b,b,m,a,a,m,b,a,m,m,a,a,m,1
1.2215074,m,m,m,a,m,b,m,b,m,m,a,b,m,m,a,m,b,b,b,m,a,b,a,b,m,m,a,m,m,1
0.4916758,b,b,m,b,b,b,b,a,b,m,a,a,m,a,a,b,m,m,b,a,b,b,a,b,m,m,a,b,a,1
1.3723159,m,a,a,a,a,b,b,b,a,m,a,b,a,a,a,b,m,m,b,a,a,m,a,a,a,a,m,a,m,1
0.5040289,a,m,b,b,b,b,b,a,b,m,b,b,b,m,b,m,b,b,m,m,b,b,b,b,m,a,m,b,m,1
0.83656114,m,m,b,a,b,b,b,m,b,m,a,m,m,a,m,m,m,b,m,a,a,m,a,b,m,m,m,b,m,1
0.25016764,m,a,m,b,b,b,b,m,b,a,m,m,m,m,m,a,b,b,b,a,a,m,b,b,b,m,m,b,m,1
0.89712125,a,a,m,m,m,b,b,m,b,b,a,m,a,m,b,b,m,m,m,a,b,b,a,b,m,a,a,b,m,1
1.0530944,m,a,b,a,m,b,b,m,a,m,a,m,a,a,m,m,b,m,b,a,a,b,b,a,a,m,a,a,m,1
1.2562827,m,m,b,a,m,b,b,m,b,m,a,m,m,m,m,m,b,b,m,a,a,m,a,b,m,m,m,m,m,1
0.4296874,m,a,m,m,b,m,m,a,b,a,a,a,b,m,m,m,b,b,b,a,a,m,b,b,b,b,m,b,b,1
1.1089865,m,m,m,a,b,b,b,m,m,m,a,a,m,m,a,b,b,b,m,a,b,b,a,a,m,m,a,a,m,1
0.56703746,b,b,m,b,b,b,b,a,b,m,m,a,m,a,a,m,m,b,b,a,b,b,m,a,m,m,m,b,a,1
1.2493829,m,a,m,a,m,b,b,a,b,m,a,b,m,m,a,b,b,b,a,a,a,m,a,b,a,m,a,a,m,1
1.0653902,m,a,b,a,m,b,b,b,b,a,a,m,a,m,m,b,b,b,m,a,m,m,b,a,m,a,m,m,b,1
0.8430852,m,a,b,a,m,b,b,b,a,m,a,b,b,m,m,b,b,m,m,a,m,b,a,b,m,a,a,m,m,1
1.0914025,m,a,m,a,m,b,m,b,m,m,a,b,b,m,m,m,b,m,m,a,a,m,a,b,m,m,a,a,a,1
1.1289064,m,m,m,a,a,b,b,b,m,m,a,m,b,a,m,m,b,m,b,a,a,m,a,a,a,m,a,a,a,1
0.91353565,m,m,b,a,b,b,b,m,b,a,m,a,m,a,m,m,b,b,a,a,a,b,b,b,m,m,a,b,m,1
1.0497702,m,b,m,a,b,b,m,m,m,m,a,b,m,b,m,b,b,m,b,m,a,b,a,b,m,a,m,b,b,1
0.9731957,a,a,b,a,b,b,b,m,b,m,a,b,a,b,b,m,m,m,b,m,a,m,b,b,m,m,m,m,m,1
0.56933516,m,m,b,b,b,b,b,m,m,m,m,m,m,m,m,m,m,b,b,m,a,b,b,a,m,m,m,b,m,1
1.1500368,m,m,m,a,b,b,b,b,b,m,a,b,m,b,a,b,b,b,m,m,a,b,b,b,m,m,m,a,m,1
0.7493546,m,b,m,a,m,b,b,b,a,m,a,b,a,m,m,b,m,b,m,a,m,b,a,a,m,m,m,a,m,1
1.3106742,m,a,m,m,b,b,b,m,b,m,m,a,m,m,m,b,b,b,m,a,a,b,b,b,m,m,a,a,m,1
0.24690786,b,a,m,b,b,m,m,m,b,a,m,m,b,a,m,a,b,b,m,a,b,m,b,b,b,b,a,b,m,1
1.1001557,a,a,m,a,m,b,b,b,m,m,a,b,m,b,m,m,b,b,m,m,a,m,a,b,a,m,m,m,m,1
1.233362,m,m,b,a,b,b,b,b,m,m,a,b,m,b,m,m,b,m,m,m,a,b,a,b,m,m,m,a,b,1
0.80315506,m,m,m,m,m,b,b,b,a,m,a,b,m,a,a,b,m,b,m,a,m,b,a,b,m,m,m,a,m,1
0.93410206,m,m,b,m,m,b,b,m,b,a,m,a,m,m,m,m,m,b,m,a,a,a,a,b,m,m,a,b,m,1
0.14209841,m,a,b,b,b,m,b,b,b,a,b,m,b,a,m,a,b,b,b,a,a,m,b,b,b,b,m,b,m,1
0.5201081,m,a,b,m,b,b,b,m,b,m,m,b,a,m,m,b,b,b,a,a,b,m,b,b,m,m,m,b,a,1
0.26389813,m,a,b,b,b,b,b,a,b,a,m,a,m,m,m,m,b,b,b,a,a,m,b,b,b,b,m,b,b,1
1.0851942,m,m,b,m,b,b,b,m,b,a,a,a,m,m,m,m,b,b,m,a,a,b,b,b,m,m,a,b,m,1
0.10549195,m,b,b,b,m,b,b,m,b,m,b,b,m,a,m,m,m,m,b,a,b,m,b,b,m,m,m,b,b,1
0.77356076,m,a,b,a,b,b,b,b,b,m,m,a,m,a,m,b,m,b,a,a,b,m,b,a,m,m,a,b,m,1
1.1584845,m,m,a,a,a,b,b,b,b,a,a,b,m,m,a,m,b,b,m,a,a,a,a,b,a,m,a,a,m,1
0.8067128,m,m,m,a,m,b,b,b,a,m,m,b,m,m,m,m,b,m,m,a,a,b,a,b,m,a,a,a,m,1
1.3195978,m,b,m,a,m,b,b,b,b,m,a,b,m,m,m,b,b,b,m,m,a,m,a,b,m,m,a,a,m,1
1.185982,m,a,m,a,m,b,b,m,b,m,a,b,m,m,m,b,m,b,a,a,m,m,a,a,m,m,a,a,m,1
0.17068721,m,b,a,a,m,a,b,b,b,m,a,b,m,a,a,m,b,m,b,a,b,m,a,b,m,b,m,b,m,1
0.9802169,m,m,b,a,m,b,b,a,b,m,a,a,m,m,a,b,m,b,m,a,b,b,m,a,m,m,a,a,m,1
1.2922187,m,a,m,a,m,m,m,m,b,a,a,b,m,m,m,m,m,m,m,a,a,m,a,b,m,m,a,a,m,1
0.47295308,b,m,m,b,b,b,b,a,b,m,m,a,m,a,a,m,b,b,b,m,b,b,a,a,m,m,a,b,a,1
0.45986223,m,m,m,b,b,b,b,m,b,m,m,b,m,a,m,m,m,b,b,a,b,m,b,b,a,a,m,b,m,1
1.0284756,m,m,m,a,a,b,b,b,a,m,a,b,a,m,m,b,m,m,m,a,m,b,a,a,a,m,b,a,m,1
0.72466713,m,m,m,m,b,b,b,b,m,m,a,b,a,m,b,m,m,m,m,m,m,b,a,b,m,m,b,b,m,1
0.08233783,m,m,a,b,m,a,b,b,b,m,m,b,m,a,a,m,m,m,b,a,b,m,a,b,m,m,b,b,b,1
1.1924546,m,m,m,a,a,b,b,b,b,a,a,b,m,m,m,m,b,m,m,a,a,b,a,b,a,m,m,m,m,1
0.21259771,m,b,a,a,m,m,b,b,b,m,a,b,a,a,a,m,b,b,b,a,b,m,a,b,m,b,m,b,b,1
1.133707,m,m,b,b,m,b,b,m,b,m,a,a,m,a,m,b,m,b,m,a,b,m,b,a,m,a,a,a,m,1
0.99810714,m,m,m,a,m,b,b,m,a,m,a,a,a,m,m,b,b,b,b,a,m,b,b,a,m,m,a,a,a,1
0.9076939,m,a,b,a,m,b,b,m,b,m,a,m,m,m,a,m,m,m,m,a,a,m,a,a,m,m,a,b,m,1
0.7530287,m,b,b,m,m,b,b,b,b,a,a,a,m,a,m,b,b,b,m,a,a,a,b,b,m,m,m,b,m,1
0.9760076,m,b,b,a,b,b,b,a,b,m,a,a,m,m,m,b,m,m,b,a,m,b,b,a,m,m,a,a,m,1
0.7564499,m,a,m,a,b,b,b,a,b,m,m,b,a,m,b,m,b,b,a,m,a,a,a,b,m,m,m,b,b,1
0.8546997,m,b,m,b,b,b,m,m,b,a,a,b,m,m,a,m,m,m,m,a,m,b,b,b,a,m,m,b,m,1
0.31832948,m,b,m,b,b,b,b,m,b,m,m,m,m,a,m,b,b,m,b,a,b,m,b,a,a,m,a,m,a,1
0.80315506,m,m,m,m,m,b,b,b,a,m,a,b,m,a,a,b,m,b,m,a,m,b,a,b,m,m,m,a,m,1
1.3184505,m,m,m,a,m,b,b,b,m,m,a,b,m,m,m,b,b,m,m,a,m,b,a,b,m,m,m,a,m,1
1.0284921,m,a,m,a,b,m,m,b,b,a,a,b,m,m,m,a,m,m,m,m,a,b,b,b,m,m,m,b,m,1
1.0284665,m,m,b,a,m,b,b,b,b,m,a,b,a,m,m,b,m,b,m,a,b,b,m,b,m,a,m,a,m,1
1.0725422,m,a,b,a,m,b,b,b,a,a,a,b,m,m,m,b,b,b,m,a,a,b,a,a,m,m,m,m,m,1
1.0899351,a,m,m,a,m,b,b,m,b,a,a,b,m,b,a,m,b,b,m,b,a,m,a,b,a,m,m,a,m,1
0.89803815,m,b,b,b,b,b,b,b,b,a,b,m,a,m,m,b,m,b,b,a,m,b,b,a,b,m,a,b,m,1
0.9418193,m,b,b,m,m,b,b,m,m,m,a,m,a,m,m,b,m,b,m,a,b,b,a,a,m,m,a,m,m,1
0.965162,m,a,m,a,m,b,m,b,b,m,a,m,m,a,a,m,b,m,m,a,a,m,a,a,m,m,m,a,a,1
0.79339343,m,b,b,m,m,b,b,b,a,m,m,b,a,m,m,b,m,m,b,m,a,b,m,a,m,m,b,a,m,1
0.29457444,b,a,m,b,b,b,b,a,b,a,m,m,b,a,m,m,b,b,b,a,b,m,b,b,a,m,a,b,a,1
0.44604915,b,b,m,m,b,b,b,m,b,m,m,m,m,a,m,m,m,m,m,a,b,b,b,a,m,m,a,m,m,1
0.9599488,m,b,b,b,b,b,b,b,b,m,b,a,m,m,m,b,m,b,b,a,m,b,b,a,b,m,a,b,m,1
1.328509,m,a,b,m,b,b,b,m,b,m,m,a,a,a,m,b,b,b,m,a,m,m,b,a,m,m,a,m,m,1
0.90810883,m,a,b,a,m,b,m,b,b,m,a,b,m,m,a,m,b,m,m,a,a,m,a,a,m,m,a,b,m,1
1.2321502,m,a,b,a,m,b,b,m,b,a,a,b,m,a,m,m,b,b,b,a,m,m,b,b,m,m,m,a,m,1
1.0323658,a,a,b,a,b,b,b,m,b,m,m,b,a,m,b,m,b,b,m,a,b,b,b,a,m,a,m,b,m,1
0.8457276,b,b,m,a,b,b,a,a,b,a,a,m,m,a,m,m,m,b,m,a,a,m,b,b,m,m,a,b,m,1
1.1699473,m,m,b,m,b,b,b,m,b,m,m,m,m,m,m,b,m,b,m,a,a,b,a,a,m,m,m,b,m,1
0.4390111,m,m,b,a,b,b,b,a,b,m,m,m,m,m,m,b,b,b,a,a,b,b,b,b,m,m,m,b,m,1
1.1289064,m,m,m,a,a,b,b,b,m,m,a,m,b,a,m,m,b,m,b,a,a,m,a,a,a,m,a,a,a,1
0.98910505,a,m,m,a,m,b,b,b,b,m,a,b,m,b,m,m,b,b,m,m,a,b,a,b,a,m,a,b,m,1
1.1067494,m,b,m,b,b,b,b,b,b,a,b,b,m,b,m,b,m,b,m,a,m,b,b,a,b,m,a,b,b,1
0.87591773,m,a,m,a,b,b,b,b,m,m,a,b,m,m,m,m,m,m,m,m,m,b,a,b,m,m,a,b,m,1
0.9396925,m,m,m,a,m,b,b,b,m,m,a,b,m,m,m,b,m,m,m,a,b,b,a,a,m,a,a,a,m,1
0.15407294,m,a,b,b,b,m,b,b,b,a,m,a,b,a,m,a,b,b,b,a,a,m,b,b,b,b,a,b,m,1
0.34544513,m,m,b,b,b,b,b,m,b,m,b,b,a,a,m,m,b,a,b,a,b,m,b,b,m,m,m,b,b,1
1.4009513,m,a,b,a,m,b,b,m,b,a,a,m,m,m,m,m,b,b,m,a,a,m,a,b,m,m,m,a,m,1
0.4206946,m,m,m,b,b,b,b,m,b,m,m,b,m,a,m,m,m,b,b,a,b,m,b,b,m,a,a,b,m,1
1.1076807,m,m,b,a,m,b,m,b,b,m,a,b,m,m,m,m,b,b,m,a,a,m,a,b,a,m,a,a,m,1
0.28885016,m,b,a,a,m,a,b,b,b,m,a,b,m,a,a,m,b,b,b,a,b,m,a,b,m,b,b,b,m,1
0.6221815,b,b,m,a,b,b,m,a,b,a,a,b,m,a,a,m,b,b,b,m,m,a,b,b,m,m,a,a,m,1
0.42872012,m,a,a,m,b,b,b,a,b,a,a,a,b,m,m,m,b,b,b,a,m,m,m,b,b,m,m,b,m,1
1.1884649,m,b,m,a,m,b,b,a,m,m,a,b,m,m,m,b,m,b,m,m,a,b,a,a,m,m,m,a,m,1
0.8698412,m,m,a,b,b,b,m,a,m,a,a,m,m,a,m,m,m,b,m,m,a,m,b,b,m,m,a,b,a,1
0.7535736,b,m,b,m,b,b,b,m,b,a,m,m,m,a,m,m,b,b,m,a,m,m,a,b,m,m,a,b,m,1
1.1242535,m,a,b,a,b,b,b,m,b,a,a,a,m,a,m,m,b,b,a,a,a,b,b,b,m,m,a,b,b,1
0.36037546,m,b,b,b,b,b,b,a,b,a,b,b,m,m,a,a,b,m,b,a,m,b,b,b,a,m,m,b,m,1
1.0993295,m,a,b,a,a,b,b,b,b,m,a,b,m,m,a,b,b,m,m,m,m,m,a,m,a,m,b,a,m,1
1.2146033,m,a,m,a,m,b,b,b,m,m,a,m,m,m,m,b,b,m,m,a,m,b,a,a,m,a,a,m,m,1
0.41291228,b,b,m,b,b,b,m,a,b,m,b,a,m,a,a,m,m,m,m,m,b,b,a,a,m,m,m,b,a,1
1.1459998,m,a,b,a,b,b,b,b,b,a,a,m,b,a,m,m,b,b,m,a,m,m,b,b,m,m,m,a,m,1
1.2690191,m,m,b,a,m,b,m,m,m,m,m,a,a,m,m,m,b,b,m,a,a,m,a,b,m,m,a,b,b,1
1.146429,m,b,m,a,a,b,b,b,b,a,a,b,m,m,m,m,b,m,a,a,m,b,a,b,m,m,m,b,m,1
0.9750371,m,m,a,b,m,b,b,b,b,a,a,b,m,m,m,m,b,b,m,a,a,m,a,b,m,m,a,a,m,1
1.0284665,m,m,b,a,m,b,b,b,b,m,a,b,a,m,m,b,m,b,m,a,b,b,m,b,m,a,m,a,m,1
0.32775357,m,b,a,b,b,b,b,m,b,m,b,b,a,a,m,m,b,b,m,a,b,a,b,b,m,m,m,b,m,1
0.81865406,m,a,b,a,b,b,b,m,b,m,a,a,m,m,b,m,b,b,m,a,a,b,a,b,m,m,a,m,m,1
1.0228093,a,m,m,a,m,b,b,b,b,m,a,b,m,b,m,m,b,b,m,m,m,b,b,b,a,m,a,b,m,1
0.9031952,a,a,b,a,b,b,b,m,b,m,a,b,a,m,b,m,b,m,m,m,a,b,b,a,m,a,b,a,m,1
0.78554153,b,m,b,m,m,b,b,b,b,a,m,a,m,a,m,m,b,b,m,a,a,a,b,b,m,m,m,b,b,1
1.0423464,m,a,b,a,m,b,b,m,m,m,a,b,m,m,b,b,b,b,m,a,m,m,a,b,m,a,a,b,m,1
0.62876457,m,b,b,b,a,b,b,b,b,a,m,m,m,a,m,m,b,b,m,a,a,a,b,b,m,m,m,b,m,1
0.8524228,m,m,m,a,m,b,b,m,a,m,a,b,m,m,m,b,a,b,m,a,m,b,a,a,a,a,m,a,m,1
0.9140717,m,m,b,a,m,b,m,b,b,m,a,b,a,m,m,m,m,m,m,a,a,m,a,b,m,m,a,b,m,1
0.93599546,m,b,b,b,b,b,b,b,b,a,b,b,a,b,m,b,m,b,m,a,a,b,b,a,m,m,a,b,m,1
1.0103368,m,a,a,b,m,m,m,a,b,a,a,a,a,m,m,m,b,b,m,a,a,a,a,b,b,b,a,b,m,1
0.95951813,m,a,m,a,m,b,b,b,b,m,a,b,b,m,m,b,b,m,m,m,a,b,a,b,a,a,m,a,m,1
0.9418193,m,b,b,m,m,b,b,m,m,m,a,m,a,m,m,b,m,b,m,a,b,b,a,a,m,m,a,m,m,1
0.8283678,m,m,b,m,m,b,b,b,m,m,m,b,m,m,m,b,m,m,m,a,m,b,a,a,m,a,a,a,m,1
0.8251378,m,m,b,a,m,b,b,b,m,m,a,b,m,m,m,b,b,b,m,a,m,b,m,b,m,m,a,a,a,1
0.7493546,m,b,m,a,m,b,b,b,a,m,a,b,a,m,m,b,m,b,m,a,m,b,a,a,m,m,m,a,m,1
0.13025646,m,b,m,b,m,b,b,m,b,m,b,b,m,m,m,m,b,b,b,a,b,b,b,b,a,m,m,b,m,1
0.94125795,m,a,b,a,m,b,b,b,m,m,a,m,m,m,m,b,m,m,m,a,a,b,a,a,m,m,m,m,m,1
0.9587128,m,m,m,a,b,b,b,m,b,a,m,b,b,b,a,b,b,b,b,a,m,m,a,b,m,m,m,m,m,1
